1,11:41:10.312,0.4787137,0.6423697,1,0
1,11:41:10.332,0.9139079,0.6423697,1,0
1,11:41:10.352,1.044466,0.4817773,1,0
1,11:41:10.372,0.3481554,0.762814,1,0
1,11:41:10.392,0.6963108,0.361333,1,0
1,11:41:10.412,0.7833496,0.762814,1,0
1,11:41:10.432,0.6527913,0.2408886,1,0
1,11:41:10.452,0.5657525,0.4817773,1,0
1,11:41:10.472,0.7398302,0.762814,1,0
1,11:41:10.492,0.6092719,0.4817773,1,0
1,11:41:10.512,0.6092719,0.361333,1,0
1,11:41:10.532,0.6963108,0.8431103,1,0
1,11:41:10.552,0.6963108,0.6825178,1,0
1,11:41:10.572,0.4351942,0.6423697,1,0
1,11:41:10.592,0.4351942,0.4817773,1,0
1,11:41:10.612,0.5222331,0.6423697,1,0
1,11:41:10.632,0.2175971,0.4817773,1,0
1,11:41:10.652,0.4351942,0.6423697,1,0
1,11:41:10.672,0.3481554,0.1204443,1,0
1,11:41:10.692,0.5222331,0.5620735,1,0
1,11:41:10.712,0.6963108,0.6423697,1,0
1,11:41:10.732,0.5222331,0.4416292,1,0
1,11:41:10.752,1.087986,0.6825178,1,0
1,11:41:10.772,0.5222331,0.8832583,1,1
1,11:41:10.792,0.6963108,0.5219254,1,1
1,11:41:10.812,0.4787137,0.2408886,1,1
1,11:41:10.832,0.6092719,0.8029621,1,1
1,11:41:10.852,0.3481554,0.2408886,1,1
1,11:41:10.872,0.826869,0.6423697,1,1
1,11:41:10.892,0.5657525,0.6022216,1,1
1,11:41:10.912,0.5657525,0.5219254,1,1
1,11:41:10.932,0.4787137,0.4817773,1,1
1,11:41:10.952,0.4787137,0.8029621,1,1
1,11:41:10.972,0.7398302,0.3211848,1,1
1,11:41:10.992,1.044466,0.762814,1,1
1,11:41:11.012,0.6963108,0.762814,1,1
1,11:41:11.032,0.6963108,0.4014811,1,1
1,11:41:11.052,0.6527913,0.9234064,1,1
1,11:41:11.072,0.7398302,0.6825178,1,1
1,11:41:11.092,0.6092719,0.8029621,1,1
1,11:41:11.112,0.5657525,0.4817773,1,1
1,11:41:11.132,0.6963108,0.6423697,1,1
1,11:41:11.152,0.6963108,1.003703,1,1
1,11:41:11.172,0.826869,0.4014811,1,1
1,11:41:11.192,0.6527913,0.6825178,1,1
1,11:41:11.212,0.9139079,0.8832583,1,1
1,11:41:11.232,0.3481554,0.4817773,1,1
1,11:41:11.252,1.000947,0.4817773,1,1
1,11:41:11.272,0.4787137,0.6825178,1,1
1,11:41:11.292,0.7833496,0.6423697,1,1
1,11:41:11.312,0.4351942,0.5219254,1,1
1,11:41:11.332,0.6963108,0.4014811,1,1
1,11:41:11.352,0.6092719,0.4416292,1,1
1,11:41:11.372,0.4787137,0.6022216,1,1
1,11:41:11.392,0.6092719,0.6825178,1,1
1,11:41:11.412,0.6092719,0.6423697,1,1
1,11:41:11.432,0.4351942,0.6423697,1,1
1,11:41:11.452,0.4787137,0.5620735,1,1
1,11:41:11.472,0.5222331,0.6825178,1,1
