1,4.021529,-0.4061264,-0.458528,0
1,4.041419,-0.405782,-0.4591445,0
1,4.061475,-0.4070126,-0.4597532,0
1,4.081291,-0.4069013,-0.4598811,0
1,4.10114,-0.4079436,-0.4450045,0
1,4.121825,-0.408326,-0.4185086,0
1,4.142439,-0.410227,-0.3862821,0
1,4.161721,-0.4122899,-0.3528502,0
1,4.181919,-0.4117619,-0.315798,0
1,4.20125,-0.412206,-0.2669655,0
1,4.221525,-0.414282,-0.2045407,0
1,4.241737,-0.416849,-0.1270052,0
1,4.261524,-0.4183872,-0.0391465,0
1,4.281536,-0.4173207,0.03669665,0
1,4.301191,-0.4172754,0.1280047,0
1,4.321633,-0.417196,0.2062099,0
1,4.341585,-0.4170908,0.2759193,0
1,4.361668,-0.4173804,0.3314446,0
1,4.381602,-0.4077047,0.3674461,1
1,4.402224,-0.3868459,0.4011452,1
1,4.422426,-0.3423695,0.4294695,1
1,4.441792,-0.2920331,0.4568131,1
1,4.462751,-0.2377082,0.498309,1
1,4.481564,-0.1704851,0.5261807,1
1,4.502053,-0.1121908,0.556022,1
1,4.521559,-0.0704928,0.5875301,1
1,4.542338,-0.03907686,0.6057085,1
1,4.562008,-0.01372214,0.6220815,1
1,4.581495,0.01756437,0.6392071,1
1,4.602943,0.05050718,0.6456141,1
1,4.621736,0.08427165,0.6414248,1
1,4.641831,0.1122195,0.6401171,1
1,4.661766,0.1391517,0.6647008,1
1,4.68221,0.1822869,0.681259,1
1,4.701583,0.2470582,0.6936972,1
1,4.721723,0.2961311,0.6988126,1
1,4.741823,0.3359192,0.6898807,1
1,4.76183,0.3764947,0.6801663,1
1,4.782986,0.4307152,0.6742238,1
1,4.803207,0.4740084,0.6617029,1
1,4.821152,0.5044646,0.6461536,1
1,4.841503,0.524164,0.6301199,1
1,4.861258,0.5386981,0.6053805,1
1,4.881334,0.5448436,0.5996202,1
1,4.90109,0.550886,0.6076263,1
1,4.921186,0.5574226,0.6052412,1
1,4.941437,0.5626471,0.6101941,1
1,4.961262,0.5708356,0.6057131,1
1,4.981001,0.5688028,0.5901262,1
1,5.001224,0.5639827,0.5855967,1
1,5.021293,0.5545874,0.5947251,1
1,5.041468,0.5407284,0.5936006,1
1,5.061396,0.5293136,0.6069325,1
1,5.081323,0.5187086,0.6114188,1
1,5.101074,0.5058061,0.6079135,1
1,5.121363,0.5037191,0.6105838,1
1,5.14146,0.4935423,0.6067851,1
1,5.161487,0.489734,0.6031877,1
1,5.18125,0.4918632,0.6199898,1
1,5.201254,0.486685,0.6289855,1
1,5.221715,0.4733869,0.6455491,1
1,5.242403,0.4565682,0.6528263,1
1,5.262334,0.4329613,0.6592537,1
1,5.28125,0.4085253,0.6833762,1
1,5.301201,0.380094,0.7040895,1
1,5.321455,0.3520122,0.721432,1
1,5.34138,0.3244753,0.7459026,1
1,5.361173,0.3042385,0.7686365,1
1,5.381403,0.281598,0.7820064,1
1,5.401373,0.2610959,0.7896036,1
1,5.421326,0.2478398,0.7930402,1
1,5.441413,0.2336157,0.8105187,1
1,5.461266,0.2201041,0.8161117,1
1,5.481107,0.2121032,0.8163311,1
1,5.501248,0.2096752,0.8122614,1
1,5.521463,0.2092391,0.8066223,1
1,5.541463,0.2103519,0.8051883,1
1,5.56157,0.2117787,0.8303724,1
1,5.581331,0.2053296,0.846682,1
1,5.601268,0.1895955,0.8530406,1
1,5.621573,0.1761263,0.8644008,1
1,5.641573,0.1673193,0.8747836,1
1,5.661359,0.1583686,0.89114,1
1,5.681619,0.1453922,0.8974185,1
1,5.701465,0.1401591,0.9043914,1
1,5.721502,0.1423974,0.9361626,1
1,5.74143,0.1444856,0.9586483,1
1,5.761421,0.1456648,0.9629252,1
1,5.781282,0.1597792,0.9593313,1
1,5.801458,0.1764182,0.9644251,1
1,5.822175,0.1893414,0.95986,1
1,5.841406,0.2039754,0.9471663,1
1,5.861558,0.2098902,0.9334087,1
1,5.881889,0.2153949,0.9123462,1
