1,4.008966,-0.2005078,0.230086,0
1,4.028639,-0.2011762,0.2452921,0
1,4.04877,-0.2029691,0.2610224,0
1,4.069189,-0.2023536,0.2725511,0
1,4.089468,-0.2034251,0.2822953,0
1,4.109278,-0.2040846,0.3014475,0
1,4.128735,-0.2040863,0.3189081,0
1,4.148617,-0.2054992,0.332615,0
1,4.16891,-0.2050219,0.3455726,0
1,4.188731,-0.2065514,0.353912,0
1,4.209291,-0.2078032,0.3691729,0
1,4.229605,-0.2092365,0.3888442,0
1,4.248772,-0.2120168,0.4022564,0
1,4.268891,-0.2120862,0.4122407,0
1,4.28921,-0.213676,0.4338424,0
1,4.309712,-0.2081434,0.4498017,0
1,4.329677,-0.1545242,0.4660145,0
1,4.348954,-0.05171015,0.4894099,0
1,4.370615,0.08649558,0.5080886,1
1,4.389013,0.2047087,0.5246926,1
1,4.408831,0.3108288,0.5326858,1
1,4.428747,0.4161493,0.5504267,1
1,4.448622,0.535495,0.5620407,1
1,4.468643,0.6502386,0.5696432,1
1,4.488422,0.7344235,0.5732251,1
1,4.508796,0.8036296,0.579933,1
1,4.528557,0.8481358,0.5826454,1
1,4.549546,0.8901539,0.5942699,1
1,4.568483,0.9594947,0.6017783,1
1,4.588791,1.020647,0.606701,1
1,4.608635,1.05503,0.6171436,1
1,4.628673,1.070792,0.6211134,1
1,4.648483,1.088388,0.6240238,1
1,4.66865,1.113257,0.6304438,1
1,4.689289,1.144852,0.6295403,1
1,4.708991,1.155189,0.6197581,1
1,4.729558,1.152461,0.6090214,1
1,4.748725,1.144001,0.605593,1
1,4.768721,1.137442,0.5946808,1
1,4.788755,1.117179,0.5837187,1
1,4.80867,1.088908,0.57599,1
1,4.828789,1.067417,0.5704157,1
1,4.848906,1.036776,0.566807,1
1,4.868428,0.9993026,0.5606325,1
1,4.888507,0.9623296,0.5473679,1
1,4.908938,0.9470142,0.5401797,1
1,4.93036,0.9283008,0.5378683,1
1,4.948821,0.8963245,0.5286645,1
1,4.96857,0.8559125,0.5213285,1
1,4.988847,0.8179401,0.5263346,1
1,5.008675,0.7834967,0.5364547,1
1,5.028686,0.7449424,0.5426298,1
1,5.048629,0.7017307,0.5445081,1
1,5.06859,0.6584482,0.5489119,1
1,5.088681,0.6124355,0.5535345,1
1,5.108956,0.5699912,0.551069,1
1,5.128706,0.5413693,0.5441301,1
1,5.148556,0.5105683,0.541388,1
1,5.168607,0.4795468,0.5441358,1
1,5.1886,0.4521839,0.5481487,1
1,5.208629,0.4374796,0.5657718,1
1,5.22942,0.4275123,0.5834141,1
1,5.249016,0.4241572,0.5962434,1
1,5.268817,0.4174356,0.6005458,1
1,5.288504,0.4036071,0.601564,1
1,5.308561,0.3829308,0.5994437,1
1,5.328921,0.3556187,0.5977926,1
1,5.349021,0.3280053,0.5892226,1
1,5.368648,0.3037978,0.5816273,1
1,5.388623,0.2780793,0.5724103,1
1,5.408729,0.251837,0.5714527,1
1,5.429465,0.2273709,0.5668667,1
1,5.448705,0.200167,0.5702293,1
1,5.468902,0.1821726,0.5652365,1
1,5.488898,0.1700729,0.5679604,1
1,5.508672,0.1729783,0.5727347,1
1,5.528896,0.1742588,0.5650383,1
1,5.550838,0.1735594,0.5507834,1
1,5.569139,0.1752289,0.5428259,1
1,5.5886,0.1732784,0.5368292,1
1,5.608633,0.1690408,0.5230958,1
1,5.628552,0.1674671,0.5169043,1
1,5.648985,0.1815733,0.5128208,1
1,5.668496,0.1989083,0.5119902,1
1,5.688461,0.2082519,0.5241866,1
1,5.708864,0.2103861,0.5387775,1
1,5.72904,0.2050921,0.545008,1
1,5.748658,0.1972748,0.5463427,1
1,5.768386,0.1900139,0.5506459,1
1,5.78835,0.1796849,0.5592935,1
1,5.808459,0.1666797,0.5615392,1
1,5.828906,0.1549102,0.5597911,1
1,5.848899,0.1493351,0.5671243,1
1,5.868335,0.1439113,0.5737574,1
1,5.888626,0.1334184,0.5670321,1
1,5.908738,0.1225839,0.5582715,1
1,5.928615,0.1224498,0.5538998,1
1,5.948811,0.1344988,0.5443658,1
1,5.968741,0.1435468,0.5466105,1
1,5.989014,0.1426826,0.5407398,1
1,6.008555,0.1384309,0.5375107,1
1,6.028953,0.1351608,0.5416926,1
1,6.048452,0.1270891,0.5460249,1
1,6.068534,0.118082,0.5384688,1
1,6.088481,0.1046351,0.5385237,1
1,6.108464,0.08909611,0.5368266,1
1,6.128597,0.07429905,0.5288056,1
1,6.149167,0.06774122,0.5202751,1
1,6.168542,0.06912421,0.5118902,1
1,6.18846,0.0683278,0.5068462,1
1,6.208411,0.06741834,0.5060214,1
1,6.229115,0.06934319,0.5031325,1
1,6.249046,0.06897381,0.5025563,1
1,6.268416,0.07049973,0.5150856,1
1,6.288514,0.06548014,0.5191509,1
1,6.308671,0.05752505,0.5219148,1
1,6.329463,0.04730415,0.5292226,1
1,6.348968,0.03488003,0.5374783,1
1,6.368607,0.02767482,0.5374429,1
1,6.388559,0.01946658,0.5344992,1
1,6.408471,0.0103301,0.5380451,1
1,6.429451,0.002621561,0.5357104,1
1,6.449182,-0.004829718,0.5329801,1
1,6.468732,-0.006612182,0.52215,1
1,6.488577,-0.009792096,0.5097679,1
1,6.508726,-0.01262194,0.5042483,1
1,6.528806,-0.01524233,0.4903577,1
1,6.548597,-0.01941023,0.4735308,1
1,6.568668,-0.02470295,0.4612451,1
1,6.588801,-0.02533535,0.4657301,1
1,6.608908,-0.02778091,0.4650022,1
1,6.628766,-0.02971693,0.4583919,1
1,6.648954,-0.03120061,0.4554648,1
1,6.668682,-0.03066058,0.4529563,1
1,6.688756,-0.02913605,0.4589009,1
1,6.708582,-0.01458566,0.4696793,1
1,6.730826,-0.00300883,0.4713359,1
1,6.749451,0.002257134,0.4787543,1
1,6.768448,0.007766115,0.4905126,1
1,6.788764,0.00722217,0.4966187,1
1,6.808445,0.005353848,0.4981477,1
1,6.828595,0.008881944,0.4948762,1
1,6.848944,0.02102938,0.4843902,1
1,6.868401,0.0298506,0.4872545,1
1,6.888409,0.03819349,0.4969598,1
1,6.908361,0.04361658,0.4977594,1
1,6.92899,0.04755272,0.5020638,1
1,6.948533,0.05939119,0.5114346,1
1,6.96824,0.07847169,0.5146468,1
1,6.988705,0.0913806,0.5267117,1
1,7.008924,0.1013679,0.5368398,1
1,7.028688,0.1083448,0.5360351,1
1,7.048466,0.1139646,0.5390631,1
1,7.068432,0.1199106,0.5413968,1
1,7.088441,0.123251,0.5396734,1
1,7.108603,0.1258855,0.5526855,1
1,7.128726,0.126656,0.5595368,1
1,7.148731,0.1423863,0.5553611,1
1,7.168436,0.1633555,0.5572945,1
1,7.188594,0.1734979,0.5574798,1
1,7.208545,0.1754431,0.5633253,1
1,7.228731,0.1700758,0.5659968,1
1,7.249188,0.1597408,0.5727916,1
1,7.268426,0.1494184,0.5675546,1
1,7.288365,0.1488693,0.5608926,1
1,7.308527,0.149227,0.5554872,1
1,7.328559,0.1459309,0.5452337,1
1,7.349039,0.1459275,0.5355992,1
1,7.368697,0.1499853,0.5300859,1
1,7.388344,0.1684246,0.5200049,1
1,7.408424,0.1832395,0.5111133,1
1,7.42913,0.1891378,0.5160648,1
