1,35:54:1665,0.1199279,0.09171006,0
1,35:54:1862,0.05209305,0.04708664,0
1,35:54:2062,0.0023981,0.05728628,0
1,35:54:2261,0.03328032,0.005013123,0
1,35:54:2464,0.1030622,0.103358,0
1,35:54:2664,0.1161052,0.0764106,0
1,35:54:2862,0.003672329,0.0536348,0
1,35:54:3063,0.04062498,0.02813571,0
1,35:54:3264,0.006521506,0.01028634,0
1,35:54:3466,0.06483534,0.1581811,0
1,35:54:3665,0.1161052,0.04326177,0
1,35:54:3864,0.03935075,0.01666111,0
1,35:54:4063,0.02151154,0.01393781,0
1,35:54:4266,0.003973047,0.03433709,0
1,35:54:4466,0.0890457,0.1084579,0
1,35:54:4664,0.09954026,0.1605576,0
1,35:54:4863,0.02788269,0.04343516,0
1,35:54:5064,0.02660846,0.04963655,1
1,35:54:5268,0.03837724,0.05473636,1
1,35:54:5468,0.06993226,0.06893426,1
1,35:54:5666,0.04474839,0.1898816,1
1,35:54:5862,0.101788,0.05873463,1
1,35:54:6064,0.02436072,0.002463213,1
1,35:54:6265,0.1033629,0.05856123,1
1,35:54:6464,0.07885186,0.03433709,1
1,35:54:6663,0.1059114,0.001361652,1
1,35:54:6865,0.02023731,0.01793607,1
1,35:54:7064,0.001424588,0.02413745,1
1,35:54:7266,0.007495018,0.07785895,1
1,35:54:7465,0.1412891,0.1020831,1
1,35:54:7665,0.1224764,0.08406033,1
1,35:54:7865,0.03552806,0.02048598,1
1,35:54:8065,0.04444767,0.04708664,1
1,35:54:8268,0.001424588,0.01028634,1
1,35:54:8468,0.1119818,0.133957,1
1,35:54:8665,0.1441383,0.2867782,1
1,35:54:8863,0.1476603,0.1926049,1
1,35:54:9080,0.3094874,0.0906085,1
1,35:54:9265,0.3085139,0.3314016,1
1,35:54:9468,0.2865513,0.2115558,1
1,35:54:9662,0.3069389,0.3352264,1
1,35:54:9859,0.1556063,0.1097328,1
1,35:55:0060,0.2065755,0.07258573,1
1,35:55:0262,0.2307859,0.2563526,1
1,35:55:0463,0.05111954,0.1709307,1
1,35:55:0664,0.8271253,0.03051222,1
1,35:55:0860,0.06513606,0.04343516,1
1,35:55:1060,0.01259194,0.1044596,1
1,35:55:1263,0.0584642,0.08678363,1
1,35:55:1461,0.8969072,0.1044596,1
1,35:55:1664,0.2116724,0.06876087,1
1,35:55:1862,0.2674378,0.07020922,1
1,35:55:2061,0.05111954,0.09171006,1
1,35:55:2261,0.3785965,0.03178718,1
1,35:55:2462,0.1935325,0.1161076,1
1,35:55:2663,0.2817551,0.5341194,1
1,35:55:2861,0.2585182,0.2946013,1
1,35:55:3060,0.6624489,0.04581168,1
1,35:55:3263,0.01896308,0.2283036,1
1,35:55:3465,0.5974633,0.08933354,1
1,35:55:3665,0.0001503591,0.1388834,1
1,35:55:3861,0.06513606,0.1441566,1
1,35:55:4059,0.09444334,0.1121093,1
1,35:55:4262,0.08267456,0.05235985,1
1,35:55:4462,0.4767122,0.02413745,1
1,35:55:4661,0.3467408,0.03196057,1
1,35:55:4860,0.04347416,0.1337836,1
1,35:55:5059,0.004946559,0.07020922,1
1,35:55:5263,0.003973047,0.0141112,1
1,35:55:5464,0.240679,0.2676539,1
1,35:55:5665,0.3531119,0.3046275,1
1,35:55:5860,0.212646,0.2627274,1
1,35:55:6060,0.1336437,0.1862301,1
1,35:55:6261,0.03710301,0.06621096,1
1,35:55:6463,0.04857108,0.07275913,1
1,35:55:6661,0.2193178,0.319927,1
1,35:55:6861,0.1489345,0.1390568,1
1,35:55:7061,0.09796531,0.03561204,1
1,35:55:7261,0.03297961,0.06000958,1
1,35:55:7462,0.1323695,0.02668736,1
1,35:55:7664,0.2103982,0.122309,1
1,35:55:7861,0.1820644,0.0141112,1
1,35:55:8061,0.03425384,0.1465331,1
1,35:55:8260,0.02278577,0.06128453,1
1,35:55:8462,0.01641462,0.2601775,1
1,35:55:8667,0.2027528,0.07131078,1
1,35:55:8863,0.1912848,0.0623861,1
1,35:55:9061,0.2674378,0.03578544,1
1,35:55:9263,0.02533423,0.006461472,1
1,35:55:9469,0.05209305,0.0651094,1
1,35:55:9663,0.08170104,0.09298501,1
1,35:55:9862,0.04062498,0.104633,1
1,35:56:0062,0.1158045,0.0141112,1
1,35:56:0263,0.053668,0.1414333,1
1,35:56:0469,0.0192638,0.007563033,1
1,35:56:0665,0.1619775,0.04343516,1
1,35:56:0876,0.0584642,0.01921102,1
1,35:56:1065,0.06610958,0.1363335,1
1,35:56:1261,0.01161842,0.06748591,1
1,35:56:1465,0.09541685,0.1071829,1
1,35:56:1663,0.1352187,0.07896051,1
1,35:56:1859,0.1553056,0.1108344,1
1,35:56:2059,0.07375495,0.03833535,1
1,35:56:2261,0.02308649,0.05218646,1
1,35:56:2464,0.1285468,0.1836802,1
1,35:56:2660,0.1849136,0.04198682,1
1,35:56:2861,0.06386183,0.1696557,1
1,35:56:3061,0.04347416,0.0906085,1
1,35:56:3260,0.09189488,0.04726003,1
1,35:56:3464,0.101788,0.0623861,1
1,35:56:3663,0.2040271,0.002636607,1
1,35:56:3861,0.03582878,0.04088525,1
1,35:56:4060,0.134918,0.05618471,1
1,35:56:4261,0.053668,0.0904351,1
1,35:56:4462,0.196081,0.04071186,1
1,35:56:4662,0.2295117,0.1312337,1
1,35:56:4860,0.1858871,0.08661024,1
1,35:56:5060,0.2164686,8.669693E-05,1
1,35:56:5261,0.2613674,0.1847818,1
1,35:56:5463,0.2712605,0.1862301,1
1,35:56:5663,0.3390954,0.1492564,1
1,35:56:5859,0.08394878,0.07896051,1
1,35:56:6059,0.3174335,0.1734806,1
1,35:56:6260,0.04602262,0.2627274,1
1,35:56:6463,0.01416688,0.09698328,1
1,35:56:6661,0.1900105,0.08278538,1
1,35:56:6861,0.1196272,0.2091793,1
1,35:56:7059,0.09286839,0.04471012,1
1,35:56:7263,0.06641029,0.04836159,1
1,35:56:7465,0.08777148,0.1977047,1
1,35:56:7662,0.1173795,0.1592827,1
1,35:56:7861,0.02181226,0.3150006,1
1,35:56:8060,0.1145303,0.1441566,1
1,35:56:8259,0.04857108,0.07258573,1
1,35:56:8467,0.2521471,0.1275822,1
1,35:56:8666,0.2078498,0.1006347,1
1,35:56:8862,0.02053803,0.132682,1
1,35:56:9062,0.1683486,0.08550868,1
1,35:56:9262,0.03935075,0.04071186,1
1,35:56:9465,0.164526,0.1250323,1
1,35:56:9662,0.242254,0.1197591,1
1,35:56:9863,0.0023981,0.1299587,1
1,35:57:0062,0.02406,0.08423372,1
1,35:57:0260,0.07787836,0.02431084,1
1,35:57:0470,0.07150721,0.0623861,1
1,35:57:0664,0.02181226,0.1044596,1
1,35:57:0863,0.01034419,0.09425997,1
1,35:57:1063,0.02308649,0.1631075,1
1,35:57:1260,0.008769247,0.07768556,1
1,35:57:1465,0.07915258,0.08040886,1
1,35:57:1663,0.07023298,0.1911566,1
1,35:57:1864,0.0368023,0.03816195,1
1,35:57:2061,0.06101266,0.1516329,1
1,35:57:2264,0.1186537,0.01283625,1
1,35:57:2464,0.2801801,0.06893426,1
1,35:57:2682,0.4614214,0.01776267,1
1,35:57:2866,0.08394878,0.1618326,1
1,35:57:3059,0.04699613,0.009011381,1
1,35:57:3260,0.1005138,0.002463213,1
1,35:57:3464,0.06865803,0.06383444,1
1,35:57:3663,0.3403696,0.1299587,1
1,35:57:3859,0.07757764,0.179682,1
1,35:57:4058,0.0457219,0.1121093,1
1,35:57:4258,0.02151154,0.0254124,1
1,35:57:4462,0.1403156,0.02941066,1
1,35:57:4664,0.1708971,0.2319551,1
1,35:57:4859,0.07120649,0.1543562,1
1,35:57:5059,0.1451118,0.1403317,1
1,35:57:5260,0.1030622,0.1541829,1
1,35:57:5465,0.07885186,0.1454316,1
