1,2.0,1.4,1
2,1.4,2.0,1
3,2.0,2.3,1
4,2.3,2.0,1
5,2.0,1,1
6,2.0,2.0,1
7,2.0,2.0,1
8,1.4,2.0,1
9,1,2.0,1
10,3.0,2.0,1
11,2.0,2.0,1
12,2.6,2.0,1
13,1.7,2.0,1
14,2.0,2.0,1
15,2.0,1,1
16,2.0,2.0,1
17,2.0,1.7,1
18,2.6,2.0,1
19,2.0,2.0,1
20,2.0,1.4,1
21,3.0,2.0,1
22,2.0,2.6,1
23,2.0,2.0,1
24,2.0,2.0,1
25,2.0,1,1
26,2.3,2.0,1
27,2.0,1,1
28,2.0,1,1
29,2.0,2.0,1
30,2.0,2.6,1
31,2.6,2.0,1
32,2.0,2.6,1
33,2.6,2.0,1
34,2.0,1.7,1
35,2.0,1.4,1
36,2.0,1,1
37,1.7,2.0,1
38,1,2.0,1
39,2.0,1,1
40,3.0,2.0,1
41,1.4,2.0,1
42,2.3,2.0,1
43,2.0,2.0,1
44,3.0,2.0,1
45,2.0,2.3,1
46,2.0,3.0,1
47,2.0,1,1
48,1.4,2.0,1
49,2.0,3.0,1
50,2.3,2.0,1
51,3.0,2.0,1
52,2.6,2.0,1
53,2.0,2.6,1
54,1.7,2.0,1
55,2.3,2.0,1
56,2.3,2.0,1
57,1.7,2.0,1
58,1.7,2.0,1
59,2.3,2.0,1
60,2.3,2.0,1
61,1.4,2.0,1
62,2.0,1.4,1
63,1.7,2.0,1
64,2.0,1.7,1
65,2.0,3.0,1
66,2.0,1.7,1
67,2.0,2.6,1
68,1.4,2.0,1
69,2.0,3.0,1
70,3.0,2.0,1
