1,11:45:2163,0.0006689705,0.008007354,0
1,11:45:2383,0.005765888,0.0003576249,0
1,11:45:2560,0.0019432,0.008567059,0
1,11:45:2757,0.0019432,0.002907535,0
1,11:45:2958,0.01334755,0.01055726,0
1,11:45:3158,0.005765888,0.008567059,0
1,11:45:3393,0.004491659,0.002192285,0
1,11:45:3597,0.009524865,0.004742195,0
1,11:45:3772,0.01079909,0.008567059,0
1,11:45:3959,0.000605259,0.01183222,0
1,11:45:4183,0.003153718,0.002192285,0
1,11:45:4377,0.0006689705,0.0009173301,0
1,11:45:4550,0.003217429,0.01055726,0
1,11:45:4750,0.0019432,0.002907535,0
1,11:45:4958,0.003153718,0.009842015,0
1,11:45:5154,0.003153718,0.004742195,0
1,11:45:5392,0.008250636,0.00418249,0
1,11:45:5554,0.0019432,0.01310717,0
1,11:45:5758,0.01207332,0.01111697,1
1,11:45:5948,0.006976406,0.01183222,1
1,11:45:6151,0.01341126,0.00418249,1
1,11:45:6352,0.000605259,0.00346724,1
1,11:45:6557,0.003217429,0.005457445,1
1,11:45:6749,0.005702177,0.007292105,1
1,11:45:6950,0.006976406,0.01183222,1
1,11:45:7151,0.009588577,0.01310717,1
1,11:45:7385,0.004427947,0.0009173301,1
1,11:45:7547,0.003217429,0.002192285,1
1,11:45:7752,0.0006689705,0.004742195,1
1,11:45:7949,0.003153718,0.00601715,1
1,11:45:8148,0.003217429,0.00163258,1
1,11:45:8388,0.01207332,0.00346724,1
1,11:45:8560,0.005702177,0.0009173301,1
1,11:45:8748,0.005765888,0.0009173301,1
1,11:45:8947,0.005702177,0.004742195,1
1,11:45:9184,0.007040118,0.00163258,1
1,11:45:9382,0.003153718,0.004742195,1
1,11:45:9552,0.0006689705,0.008567059,1
1,11:45:9749,0.0019432,0.01565708,1
1,11:45:9952,0.008250636,0.002192285,1
1,11:46:0185,0.003153718,0.01310717,1
1,11:46:0350,0.006976406,0.005457445,1
1,11:46:0548,0.005765888,0.0009173301,1
1,11:46:0750,0.0019432,0.0067324,1
1,11:46:0950,0.009524865,0.01055726,1
1,11:46:1155,0.0019432,0.002907535,1
1,11:46:1350,0.01334755,0.00418249,1
1,11:46:1568,0.000605259,0.00163258,1
1,11:46:1750,0.004491659,0.0003576249,1
1,11:46:1954,0.006976406,0.0009173301,1
1,11:46:2160,0.003153718,0.02203186,1
1,11:46:2350,0.004491659,0.00601715,1
1,11:46:2558,0.004427947,0.002907535,1
1,11:46:2756,0.0019432,0.00928231,1
1,11:46:2953,0.003153718,0.007292105,1
1,11:46:3158,0.009524865,0.00928231,1
1,11:46:3393,0.006976406,0.0003576249,1
1,11:46:3555,0.003217429,0.01055726,1
1,11:46:3761,0.001879488,0.01055726,1
1,11:46:3965,0.007040118,0.01693204,1
1,11:46:4157,0.005765888,0.004742195,1
1,11:46:4384,0.008314347,0.00418249,1
1,11:46:4554,0.02099293,0.002907535,1
1,11:46:4751,0.006976406,0.005457445,1
1,11:46:4956,0.01207332,0.00346724,1
1,11:46:5151,0.007040118,0.00928231,1
1,11:46:5372,0.01595972,0.005457445,1
1,11:46:5561,0.01079909,0.007292105,1
1,11:46:5755,0.01462178,0.0067324,1
1,11:46:5967,0.009524865,0.0067324,1
1,11:46:6155,0.006976406,0.0003576249,1
1,11:46:6353,0.01589601,0.01438213,1
1,11:46:6559,0.01086281,0.002192285,1
1,11:46:6773,0.004491659,0.00163258,1
1,11:46:6949,0.003153718,0.00163258,1
1,11:46:7182,0.001879488,0.007292105,1
1,11:46:7350,0.000605259,0.00163258,1
1,11:46:7570,0.01207332,0.007292105,1
1,11:46:7750,0.000605259,0.0009173301,1
1,11:46:7947,0.0019432,0.009842015,1
1,11:46:8147,0.01207332,0.002907535,1
1,11:46:8381,0.003217429,0.01183222,1
1,11:46:8568,0.001879488,0.00346724,1
1,11:46:8744,0.004491659,0.01693204,1
1,11:46:8967,0.01717024,0.00346724,1
1,11:46:9153,0.006976406,0.002907535,1
1,11:46:9384,0.003217429,0.00163258,1
1,11:46:9547,0.008250636,0.01239192,1
1,11:46:9747,0.003153718,0.0067324,1
1,11:46:9949,0.000605259,0.004742195,1
1,11:47:0184,0.003153718,0.00418249,1
1,11:47:0347,0.01717024,0.009842015,1
1,11:47:0549,0.005765888,0.00601715,1
1,11:47:0748,0.001879488,0.008007354,1
1,11:47:0954,0.009588577,0.00418249,1
1,11:47:1152,0.007040118,0.008567059,1
1,11:47:1348,0.0019432,0.005457445,1
1,11:47:1550,0.01334755,0.01183222,1
1,11:47:1752,0.000605259,0.00418249,1
1,11:47:1949,0.003217429,0.0067324,1
1,11:47:2183,0.001879488,0.00163258,1
1,11:47:2353,0.001879488,0.01494183,1
