1,11:45:2159,0.1719997,-0.06806096,0
1,11:45:2383,0.110801,-0.09338611,0
1,11:45:2559,0.05583265,-0.09711769,0
1,11:45:2757,0.0257207,-0.0852187,0
1,11:45:2957,0.009326819,-0.06952526,0
1,11:45:3157,-0.004415528,-0.04863704,0
1,11:45:3392,-0.02308754,-0.04005298,0
1,11:45:3597,-0.03221384,-0.01870641,0
1,11:45:3771,-0.02771655,0.005881129,0
1,11:45:3958,-0.02576272,0.02022739,0
1,11:45:4182,-0.01090005,0.02115878,0
1,11:45:4375,-0.002206926,0.02679854,0
1,11:45:4549,0.0225847,0.04988954,0
1,11:45:4749,0.05024978,0.07704158,0
1,11:45:4957,0.0736495,0.0984966,0
1,11:45:5153,0.07883222,0.1078697,0
1,11:45:5391,0.08515326,0.1112019,0
1,11:45:5553,0.06827764,0.1018354,0
1,11:45:5758,0.05900482,0.09394795,1
1,11:45:5947,0.03825102,0.09058096,1
1,11:45:6151,0.0233518,0.0856235,1
1,11:45:6351,0.02353236,0.07254372,1
1,11:45:6556,0.05558908,0.06721515,1
1,11:45:6749,0.09082419,0.04596986,1
1,11:45:6949,0.1053372,0.02395535,1
1,11:45:7151,0.08796091,0.0163669,1
1,11:45:7384,0.05793032,0.005435936,1
1,11:45:7546,0.04004111,-0.004530755,1
1,11:45:7751,0.02682455,-0.0242452,1
1,11:45:7948,0.03152989,-0.04639446,1
1,11:45:8147,0.01037769,-0.05926192,1
1,11:45:8387,-0.001072742,-0.06239294,1
1,11:45:8559,-0.007292319,-0.0635493,1
1,11:45:8747,-0.009080193,-0.06237208,1
1,11:45:8947,-0.0053845,-0.06571086,1
1,11:45:9183,-0.001981134,-0.08227241,1
1,11:45:9381,-0.01849554,-0.1069315,1
1,11:45:9551,-0.04325105,-0.1248192,1
1,11:45:9748,-0.04073255,-0.1436512,1
1,11:45:9951,-0.03387159,-0.1699619,1
1,11:46:0184,-0.02689525,-0.1687773,1
1,11:46:0349,-0.02055387,-0.1665671,1
1,11:46:0548,-0.05153244,-0.1594496,1
1,11:46:0749,-0.09021783,-0.1561812,1
1,11:46:0949,-0.1051028,-0.1612256,1
1,11:46:1154,-0.1164888,-0.152083,1
1,11:46:1349,-0.1042378,-0.1381284,1
1,11:46:1567,-0.09539489,-0.1178313,1
1,11:46:1749,-0.0785476,-0.08933897,1
1,11:46:1954,-0.06969357,-0.05736594,1
1,11:46:2159,-0.06879183,-0.02367789,1
1,11:46:2350,-0.08045715,-0.02445166,1
1,11:46:2557,-0.08140691,-0.01551531,1
1,11:46:2755,-0.08568805,-0.004201881,1
1,11:46:2952,-0.0771998,0.002361002,1
1,11:46:3157,-0.08960707,0.01839866,1
1,11:46:3392,-0.1030594,-0.001163984,1
1,11:46:3554,-0.1293211,-0.01566855,1
1,11:46:3760,-0.1543378,-0.02811388,1
1,11:46:3964,-0.1771173,-0.04450352,1
1,11:46:4157,-0.1847489,-0.0725124,1
1,11:46:4383,-0.179138,-0.08610389,1
1,11:46:4554,-0.1880477,-0.09512163,1
1,11:46:4750,-0.2112202,-0.1050913,1
1,11:46:4955,-0.2183536,-0.1161731,1
1,11:46:5150,-0.1876975,-0.1293286,1
1,11:46:5371,-0.1726311,-0.1473348,1
1,11:46:5560,-0.1443851,-0.1663748,1
1,11:46:5755,-0.09942956,-0.1918989,1
1,11:46:5965,-0.09446288,-0.2003919,1
1,11:46:6154,-0.1116813,-0.1930235,1
1,11:46:6352,-0.1256091,-0.1765322,1
1,11:46:6559,-0.1648509,-0.1591277,1
1,11:46:6772,-0.1727114,-0.1283668,1
1,11:46:6948,-0.1605612,-0.1143065,1
1,11:46:7181,-0.1503419,-0.1040011,1
1,11:46:7349,-0.1638547,-0.1055146,1
1,11:46:7570,-0.1649715,-0.1003992,1
1,11:46:7749,-0.1554962,-0.09036075,1
1,11:46:7946,-0.1268434,-0.07471561,1
1,11:46:8146,-0.0946641,-0.0729047,1
1,11:46:8381,-0.08570042,-0.06381193,1
1,11:46:8567,-0.06131665,-0.08178842,1
1,11:46:8744,-0.06727827,-0.09978918,1
1,11:46:8965,-0.07120067,-0.1105809,1
1,11:46:9153,-0.07603756,-0.1208544,1
1,11:46:9383,-0.06289417,-0.1306463,1
1,11:46:9547,-0.03810622,-0.1211057,1
1,11:46:9747,-0.01140137,-0.1029167,1
1,11:46:9948,0.01800012,-0.1066322,1
1,11:47:0183,0.0523006,-0.1192309,1
1,11:47:0346,0.1064828,-0.1284124,1
1,11:47:0549,0.1513896,-0.1370196,1
1,11:47:0748,0.1872505,-0.1361673,1
1,11:47:0953,0.203187,-0.1274019,1
1,11:47:1151,0.1965352,-0.1287549,1
1,11:47:1347,0.1876209,-0.1319026,1
1,11:47:1549,0.1828688,-0.1255309,1
1,11:47:1752,0.1727066,-0.1302696,1
1,11:47:1948,0.1491974,-0.1392356,1
1,11:47:2182,0.1040623,-0.1505212,1
1,11:47:2353,0.08010692,-0.1463884,1
1,11:47:2574,0.0626265,-0.1450681,1
1,11:47:2748,0.04322925,-0.1510381,1
1,11:47:2951,0.03583763,-0.1557606,1
1,11:47:3185,0.03370263,-0.1614989,1
1,11:47:3349,0.003509108,-0.1814857,1
1,11:47:3568,-0.03716857,-0.2159457,1
1,11:47:3755,-0.08300567,-0.2530166,1
1,11:47:3982,-0.1126111,-0.2810156,1
1,11:47:4148,-0.1141456,-0.3058501,1
1,11:47:4385,-0.1312098,-0.3108234,1
1,11:47:4548,-0.1419597,-0.296681,1
1,11:47:4749,-0.1404807,-0.2745731,1
1,11:47:4952,-0.1419578,-0.2590447,1
1,11:47:5153,-0.1901992,-0.2415929,1
1,11:47:5349,-0.245407,-0.2343149,1
